Suma Estrés,Suma Ansiedad,Suma Depresión,Genero,Edad,Orientacion,Raza,Educacion,Licenciatura,Ingles Nativo,Religion,Matrimonio,Zurdo,Zona vivienda,Familia,Voto,EXTRAVERSIÓN,AMABILIDAD,RESPONSABILIDAD,NEUROTICISMO,APERTURA EXP,country
16,10,11,Mujer,14,Heterosexual,Asiática,Hasta el instituto,0,1,Otros,1,Diestro,Suburbano,3,2,3.5,3.5,2.5,3.0,4.0,AU
3,2,0,Hombre,32,Heterosexual,Asiática,Máster/Doctorado,4,1,Protestante,1,Diestro,Urbano,2,1,7.0,4.5,6.5,5.0,7.0,MY
24,20,30,Mujer,22,Otros,Blanco,Instituto,0,1,Otros,1,Zurdo,Suburbano,2,2,1.0,4.5,1.0,1.0,4.0,US
31,25,37,Mujer,26,Bisexual,Asiática,Grado universitario,7,2,Musulmán,1,Diestro,Suburbano,4,1,4.0,4.0,6.5,2.5,5.5,PK
25,18,19,Mujer,31,Heterosexual,Asiática,Máster/Doctorado,5,2,Hinduista,1,Diestro,Urbano,1,1,6.5,4.5,6.5,1.5,6.5,IN
22,17,29,Hombre,20,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Suburbano,3,1,2.0,5.0,4.5,3.0,1.5,AU
41,36,42,Mujer,59,Heterosexual,Blanco,Instituto,3,1,Católico,2,Diestro,Urbano,10,1,2.5,6.5,3.0,1.0,1.0,US
25,27,41,Mujer,33,Bisexual,Blanco,Grado universitario,7,2,Ateo,3,Zurdo,Urbano,2,2,1.5,5.5,4.5,4.0,5.5,GR
38,33,42,Mujer,18,Heterosexual,Asiática,Instituto,4,2,Musulmán,1,Diestro,Urbano,3,2,3.0,5.0,3.5,2.0,1.5,MY
11,4,5,Hombre,19,Heterosexual,Asiática,Instituto,0,1,Ateo,1,Diestro,Urbano,3,1,4.0,4.0,3.5,3.5,4.0,US
34,25,42,Mujer,47,Heterosexual,Blanco,Instituto,0,1,Ateo,2,Diestro,Rural,3,2,1.0,4.5,6.0,2.0,6.0,US
36,24,30,Mujer,29,Asexual,Asiática,Grado universitario,0,1,Musulmán,2,Diestro,Suburbano,4,1,2.0,3.5,3.0,1.0,1.5,MY
4,1,1,Mujer,14,Bisexual,Árabe,Instituto,0,1,Musulmán,1,Diestro,Suburbano,3,2,6.0,2.0,2.0,6.5,4.5,GB
38,38,42,Mujer,18,Heterosexual,Negra,Instituto,0,2,Protestante,1,Zurdo,Urbano,1,1,3.5,5.0,5.5,5.0,4.5,FI
30,29,29,Hombre,22,Homosexual,Asiática,Grado universitario,2,2,Musulmán,1,Diestro,Suburbano,3,2,5.0,5.0,4.0,2.0,7.0,MY
23,19,26,Mujer,21,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,2,1,1.0,6.5,6.5,2.0,2.0,MY
32,37,39,Mujer,17,Otros,Asiática,Instituto,0,1,Musulmán,1,Diestro,Rural,5,1,4.0,3.5,4.0,3.5,2.0,MY
26,12,6,Hombre,13,Heterosexual,Blanco,Hasta el instituto,0,1,Ateo,1,Diestro,Urbano,2,2,2.5,5.5,4.0,2.5,5.0,US
35,23,8,Mujer,24,Heterosexual,Negra,Máster/Doctorado,0,2,Hinduista,1,Diestro,Urbano,2,2,2.5,4.0,4.0,4.0,4.0,CA
25,21,18,Mujer,22,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Suburbano,4,1,1.5,6.0,2.5,3.0,6.5,MY
4,11,0,Mujer,16,Bisexual,Blanco,Hasta el instituto,0,1,Agnostico,1,Diestro,Suburbano,4,2,2.5,5.5,4.0,3.0,4.0,US
36,10,24,Mujer,30,Otros,Asiática,Máster/Doctorado,7,1,Musulmán,2,Diestro,Urbano,3,1,3.0,3.5,4.0,1.0,2.5,MY
37,36,41,Mujer,16,Otros,Blanco,Hasta el instituto,0,1,Agnostico,1,Diestro,Rural,3,2,3.5,7.0,2.0,1.5,5.5,GB
36,20,23,Mujer,15,Otros,Blanco,Hasta el instituto,0,1,Ateo,1,Diestro,Suburbano,2,2,2.5,1.0,2.5,1.5,5.0,US
10,13,19,Hombre,29,Heterosexual,Indígena Australiana,Instituto,0,2,Otros,1,Diestro,Urbano,1,2,1.5,4.5,3.0,5.5,4.0,CA
10,9,25,Mujer,18,Heterosexual,Blanco,Instituto,0,1,Judío,1,Diestro,Suburbano,1,2,2.5,5.0,6.0,4.5,4.5,US
28,21,23,Mujer,17,Bisexual,Blanco,Instituto,0,2,Ateo,1,Diestro,Rural,2,2,2.5,3.5,4.5,2.5,6.0,DK
23,13,38,Mujer,31,Heterosexual,Blanco,Instituto,0,2,Agnostico,1,Diestro,Urbano,4,2,2.0,4.0,3.5,2.5,6.5,US
15,14,13,Mujer,32,Heterosexual,Asiática,Instituto,0,2,Agnostico,3,Diestro,Urbano,0,2,5.5,6.0,6.5,6.5,6.0,US
10,3,2,Mujer,53,Homosexual,Blanco,Máster/Doctorado,0,1,Protestante,3,Diestro,Rural,3,2,3.0,7.0,7.0,6.0,5.5,US
0,1,0,Mujer,34,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,2,Diestro,Rural,5,1,5.0,7.0,5.0,6.5,6.5,MY
25,12,19,Mujer,36,Otros,Asiática,Hasta el instituto,0,2,Musulmán,2,Zurdo,Rural,6,2,2.5,6.0,5.0,1.0,4.0,MY
35,21,33,Mujer,25,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Suburbano,3,1,1.5,5.5,4.0,2.0,3.5,MY
16,17,12,Mujer,22,Heterosexual,Asiática,Grado universitario,6,2,Musulmán,1,Zurdo,Suburbano,6,1,5.5,4.0,4.0,3.0,5.0,MY
25,19,34,Mujer,37,Heterosexual,Otros,Grado universitario,3,2,Musulmán,1,Diestro,Suburbano,5,1,2.5,3.5,1.5,3.5,5.0,MY
23,5,19,Hombre,36,Heterosexual,Blanco,Máster/Doctorado,4,1,Agnostico,1,Diestro,Rural,2,1,4.0,5.0,4.0,4.0,5.5,US
28,13,15,Mujer,18,Heterosexual,Blanco,Instituto,6,1,Otros (cristianismo),1,Diestro,Urbano,1,2,3.0,5.5,6.5,2.0,6.5,US
14,13,21,Mujer,49,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),3,Diestro,Urbano,5,2,2.0,3.5,6.0,2.5,4.0,US
16,15,14,Mujer,25,Otros,Asiática,Máster/Doctorado,3,2,Musulmán,2,Diestro,Suburbano,4,1,4.5,3.5,4.5,2.5,5.5,MY
33,24,36,Mujer,23,Heterosexual,Indígena Australiana,Instituto,6,1,Musulmán,1,Diestro,Urbano,3,2,3.5,3.0,2.5,1.5,5.5,MY
13,6,7,Hombre,23,Heterosexual,Negra,Grado universitario,5,2,Protestante,1,Zurdo,Suburbano,3,2,4.5,6.0,3.0,3.5,4.5,MY
32,24,41,Hombre,17,Heterosexual,Árabe,Instituto,0,2,Musulmán,1,Diestro,Urbano,2,2,1.0,4.5,2.0,1.5,6.0,IN
20,17,17,Mujer,27,Heterosexual,Asiática,Máster/Doctorado,6,2,Musulmán,1,Diestro,Rural,5,2,4.0,5.0,6.0,3.5,6.0,MY
33,25,41,Mujer,18,Otros,Asiática,Instituto,0,2,Musulmán,1,Diestro,Suburbano,2,2,4.0,4.5,2.5,2.0,2.0,MY
10,8,14,Mujer,21,Heterosexual,Asiática,Instituto,4,2,Católico,1,Diestro,Urbano,2,2,2.0,6.0,4.5,3.0,3.5,MY
11,9,15,Mujer,19,Asexual,Asiática,Grado universitario,3,2,Musulmán,1,Zurdo,Urbano,6,2,4.0,5.0,5.0,5.0,4.5,MY
21,10,26,Mujer,21,Heterosexual,Blanco,Instituto,0,2,Otros (cristianismo),1,Diestro,Urbano,1,2,6.5,6.0,5.0,3.0,6.5,ZA
8,7,3,Mujer,55,Homosexual,Asiática,Instituto,0,2,Musulmán,2,Ambidiestro,Suburbano,3,1,3.5,5.5,5.0,5.0,4.0,MY
14,28,38,Mujer,30,Asexual,Blanco,Grado universitario,0,2,Ateo,1,Diestro,Urbano,2,2,1.5,2.5,3.5,3.0,3.5,BG
27,20,34,Mujer,31,Heterosexual,Asiática,Grado universitario,2,2,Musulmán,1,Diestro,Suburbano,4,1,2.0,5.5,3.0,2.5,2.5,MY
34,21,27,Mujer,18,Bisexual,Blanco,Instituto,0,1,Otros,1,Diestro,Rural,3,2,2.5,4.5,5.5,2.0,5.0,US
18,12,8,Mujer,37,Heterosexual,Asiática,Máster/Doctorado,0,1,Musulmán,2,Diestro,Suburbano,4,1,1.5,5.5,2.5,2.0,4.0,MY
37,26,36,Mujer,18,Heterosexual,Blanco,Instituto,7,1,Otros (cristianismo),1,Diestro,Urbano,3,2,4.5,7.0,3.5,2.0,2.0,US
17,7,4,Mujer,51,Homosexual,Asiática,Grado universitario,4,2,Hinduista,2,Ambidiestro,Urbano,3,1,5.5,3.5,5.5,0.5,5.5,NZ
25,16,23,Mujer,22,Heterosexual,Asiática,Instituto,1,2,Musulmán,1,Diestro,Urbano,4,1,4.0,3.0,4.0,2.0,4.5,MY
31,30,31,Mujer,32,Bisexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Rural,1,2,3.0,2.5,3.5,1.0,2.5,GB
16,22,10,Hombre,17,Heterosexual,Blanco,Hasta el instituto,0,1,Otros,1,Diestro,Urbano,3,2,1.5,5.5,4.5,2.5,6.5,US
40,22,26,Mujer,17,Otros,Asiática,Instituto,0,2,Musulmán,1,Zurdo,Urbano,6,2,3.5,5.5,2.0,3.0,3.5,MY
17,20,18,Mujer,58,Heterosexual,Blanco,Instituto,0,1,Católico,3,Diestro,Urbano,4,2,2.5,5.0,5.0,4.0,2.5,CA
29,15,29,Mujer,16,Heterosexual,Blanco,Hasta el instituto,0,1,Católico,1,Diestro,Suburbano,2,2,6.0,3.5,5.5,2.5,5.0,US
16,2,9,Mujer,27,Heterosexual,Árabe,Instituto,0,2,Católico,2,Diestro,Rural,3,0,4.5,4.0,5.0,3.0,3.5,US
28,13,32,Mujer,64,Heterosexual,Blanco,Grado universitario,6,1,Otros,3,Diestro,Urbano,4,2,1.0,4.0,1.5,1.0,5.0,US
21,3,6,Mujer,16,Otros,Blanco,Instituto,0,1,Judío,1,Diestro,Suburbano,3,2,1.0,4.5,5.0,2.5,5.5,US
15,7,26,Hombre,38,Heterosexual,Asiática,Grado universitario,0,1,Sijista,2,Diestro,Suburbano,2,2,6.0,4.5,2.0,3.5,6.5,US
8,16,22,Mujer,20,Heterosexual,Asiática,Instituto,4,2,Musulmán,1,Diestro,Urbano,5,2,1.0,4.5,4.0,5.0,2.5,MY
19,13,20,Hombre,40,Heterosexual,Árabe,Grado universitario,5,2,Musulmán,2,Diestro,Urbano,4,2,5.0,5.5,5.0,4.0,6.0,IR
28,21,18,Mujer,20,Heterosexual,Blanco,Instituto,6,1,Agnostico,1,Diestro,Rural,3,2,7.0,3.5,7.0,3.0,4.0,US
22,4,1,Mujer,23,Bisexual,Negra,Instituto,0,1,Otros (cristianismo),1,Diestro,Suburbano,1,2,7.0,7.0,6.5,1.0,7.0,US
11,4,15,Hombre,47,Homosexual,Blanco,Grado universitario,0,1,Católico,3,Diestro,Suburbano,3,1,5.0,3.0,3.5,2.5,4.0,AU
16,2,25,Hombre,30,Heterosexual,Blanco,Grado universitario,0,1,Católico,1,Diestro,Rural,2,1,2.5,4.0,4.0,4.5,4.5,CA
23,24,31,Hombre,31,Heterosexual,Asiática,Máster/Doctorado,1,2,Ateo,1,Diestro,Urbano,1,2,3.5,4.5,7.0,4.0,6.0,IN
39,31,33,Mujer,22,Heterosexual,Asiática,Grado universitario,7,2,Musulmán,2,Diestro,Suburbano,8,2,1.0,4.0,7.0,1.5,6.0,MY
14,8,7,Hombre,31,Heterosexual,Asiática,Instituto,7,2,Musulmán,1,Diestro,Urbano,6,2,5.5,3.5,7.0,4.5,7.0,MY
7,6,1,Mujer,26,Heterosexual,Asiática,Instituto,0,2,Católico,1,Diestro,Urbano,3,2,3.5,4.5,4.0,4.5,5.0,MY
33,31,23,Mujer,27,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,2,Diestro,Suburbano,1,1,4.0,3.5,7.0,1.0,4.5,MY
6,0,1,Mujer,23,Heterosexual,Asiática,Máster/Doctorado,7,2,Musulmán,1,Diestro,Rural,4,1,7.0,6.0,7.0,4.0,7.0,PK
14,10,10,Hombre,18,Bisexual,Árabe,Otros,0,2,Otros (cristianismo),1,Diestro,Urbano,3,2,2.0,3.5,3.5,3.0,4.5,IT
26,23,33,Mujer,18,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,4,2,4.5,5.5,3.0,2.0,5.0,MY
6,7,2,Mujer,28,Otros,Asiática,Instituto,0,2,Católico,2,Zurdo,Suburbano,3,1,6.0,6.5,6.5,6.0,4.5,MY
37,39,37,Mujer,26,Homosexual,Asiática,Grado universitario,3,1,Hinduista,1,Diestro,Urbano,3,1,2.0,4.0,1.0,4.0,2.0,US
21,20,2,Hombre,18,Heterosexual,Blanco,Instituto,0,1,Protestante,1,Zurdo,Urbano,4,2,4.0,1.0,7.0,4.5,4.0,US
9,4,3,Mujer,61,Heterosexual,Blanco,Máster/Doctorado,0,1,Judío,2,Diestro,Suburbano,2,1,1.0,7.0,6.5,4.5,4.0,US
27,19,21,Mujer,17,Heterosexual,Blanco,Instituto,0,1,Protestante,1,Zurdo,Suburbano,3,2,6.0,4.0,5.5,3.0,3.5,RU
26,27,30,Mujer,18,Heterosexual,Indígena Australiana,Instituto,0,2,Hinduista,1,Diestro,Urbano,2,2,3.5,2.5,5.0,4.0,3.0,ID
27,28,28,Mujer,32,Heterosexual,Blanco,Instituto,0,1,Protestante,3,Diestro,Rural,4,2,6.0,3.5,5.0,2.5,5.0,US
17,22,29,Mujer,17,Homosexual,Blanco,Instituto,0,2,Agnostico,1,Diestro,Urbano,4,2,2.0,5.5,5.5,2.5,6.5,UA
11,4,33,Hombre,15,Heterosexual,Blanco,Instituto,0,2,Otros (cristianismo),1,Diestro,Urbano,4,2,1.5,3.5,5.5,4.0,5.0,UA
5,2,23,Hombre,16,Asexual,Asiática,Instituto,0,2,Ateo,1,Diestro,Urbano,4,2,1.0,4.0,3.5,7.0,5.5,FR
23,17,27,Hombre,16,Heterosexual,Negra,Hasta el instituto,0,1,Otros (cristianismo),1,Zurdo,Urbano,2,2,1.0,2.0,3.0,2.5,6.5,NG
11,14,42,Hombre,45,Heterosexual,Blanco,Máster/Doctorado,0,1,Ateo,3,Ambidiestro,Urbano,2,1,1.5,5.0,1.5,3.0,5.5,CA
23,29,24,Mujer,19,Bisexual,Otros,Instituto,0,2,Otros,1,Diestro,Urbano,1,2,7.0,4.0,4.0,3.5,7.0,FI
21,6,13,Mujer,14,Heterosexual,Blanco,Hasta el instituto,0,1,Católico,1,Diestro,Suburbano,2,2,2.5,4.5,3.5,2.5,5.0,CA
37,25,39,Mujer,15,Heterosexual,Indígena Australiana,Hasta el instituto,0,2,Agnostico,1,Diestro,Urbano,2,2,5.0,4.0,3.0,2.0,5.0,CL
27,24,21,Mujer,26,Bisexual,Blanco,Instituto,0,1,Otros,2,Diestro,Rural,4,2,2.0,4.5,6.5,4.5,4.5,US
37,37,41,Mujer,18,Homosexual,Blanco,Instituto,0,1,Otros,1,Diestro,Urbano,4,2,1.5,5.5,1.5,1.0,6.0,US
12,10,13,Mujer,26,Otros,Asiática,Máster/Doctorado,0,2,Musulmán,1,Diestro,Suburbano,2,2,4.0,4.0,3.5,3.5,4.0,DE
8,4,11,Mujer,36,Bisexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Rural,3,1,4.0,6.0,6.0,6.0,6.0,CA
5,8,17,Hombre,16,Asexual,Blanco,Instituto,0,2,Protestante,1,Diestro,Suburbano,4,2,1.5,4.5,2.5,5.5,3.5,NO
14,10,2,Mujer,22,Bisexual,Árabe,Instituto,0,2,Agnostico,1,Diestro,Suburbano,0,2,4.5,2.0,4.0,6.5,5.5,US
25,27,23,Hombre,15,Bisexual,Blanco,Hasta el instituto,0,1,Otros,1,Diestro,Urbano,3,2,4.0,4.5,2.0,1.5,6.0,MY
24,18,13,Mujer,18,Asexual,Asiática,Instituto,6,1,Musulmán,1,Diestro,Urbano,4,2,4.5,1.0,6.0,1.5,4.0,MY
33,13,12,Mujer,17,Heterosexual,Blanco,Instituto,0,1,Agnostico,1,Diestro,Urbano,4,2,5.5,3.5,7.0,1.5,3.0,AU
17,14,14,Mujer,22,Homosexual,Asiática,Grado universitario,6,2,Católico,1,Diestro,Rural,4,2,1.5,7.0,5.0,3.5,5.0,PH
42,40,41,Mujer,17,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Suburbano,4,2,3.0,4.0,3.5,3.5,6.5,MY
18,13,25,Mujer,24,Otros,Asiática,Grado universitario,6,2,Musulmán,1,Diestro,Urbano,3,1,5.0,4.5,5.5,3.0,4.5,MY
35,32,37,Mujer,18,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Rural,4,2,3.5,4.5,3.0,1.5,4.5,MY
18,15,39,Mujer,30,Heterosexual,Blanco,Grado universitario,0,2,Agnostico,1,Diestro,Urbano,2,2,3.0,4.5,2.0,6.0,6.0,DK
33,8,32,Mujer,21,Heterosexual,Asiática,Grado universitario,7,1,Agnostico,1,Diestro,Urbano,3,2,2.5,5.0,5.0,4.0,7.0,MY
10,11,8,Hombre,19,Heterosexual,Asiática,Instituto,0,1,Budista,1,Diestro,Urbano,2,2,3.0,5.0,4.0,4.0,4.0,SG
20,11,24,Mujer,57,Heterosexual,Blanco,Máster/Doctorado,0,1,Agnostico,3,Diestro,Suburbano,5,1,2.0,4.5,4.0,3.0,7.0,US
21,16,29,Mujer,15,Heterosexual,Asiática,Hasta el instituto,0,1,Otros,1,Diestro,Urbano,2,2,5.5,3.0,1.5,2.5,5.0,SG
13,10,7,Mujer,18,Heterosexual,Otros,Instituto,0,1,Otros (cristianismo),1,Diestro,Rural,3,2,2.5,4.0,1.5,2.5,6.0,US
11,14,8,Mujer,15,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Urbano,3,2,1.5,6.5,4.0,5.0,5.5,CA
19,4,12,Mujer,22,Heterosexual,Blanco,Grado universitario,0,1,Agnostico,1,Diestro,Urbano,2,1,2.5,1.5,5.5,2.5,4.5,US
14,4,3,Hombre,17,Bisexual,Asiática,Hasta el instituto,0,1,Hinduista,1,Diestro,Suburbano,1,2,1.5,4.5,5.0,6.5,6.0,DE
30,24,24,Otros,20,Asexual,Blanco,Grado universitario,0,1,Agnostico,1,Zurdo,Urbano,4,2,2.0,6.0,4.5,2.0,3.5,GB
20,7,35,Mujer,35,Heterosexual,Blanco,Máster/Doctorado,7,1,Agnostico,1,Diestro,Suburbano,3,2,2.5,2.5,2.5,2.0,6.0,US
13,22,15,Hombre,17,Asexual,Blanco,Hasta el instituto,0,1,Sijista,1,Diestro,Urbano,3,2,4.0,5.5,2.5,4.0,6.5,NZ
3,5,4,Mujer,22,Bisexual,Blanco,Instituto,0,1,Protestante,1,Diestro,Rural,2,2,2.5,6.5,5.5,2.5,4.0,GB
34,29,30,Mujer,20,Homosexual,Asiática,Instituto,2,1,Musulmán,1,Zurdo,Suburbano,5,2,5.0,6.5,3.5,3.0,4.5,MY
36,34,41,Mujer,43,Heterosexual,Blanco,Grado universitario,0,1,Ateo,1,Diestro,Suburbano,2,1,1.5,3.5,6.5,1.0,2.0,CA
6,3,10,Mujer,38,Heterosexual,Negra,Grado universitario,7,1,Otros (cristianismo),3,Zurdo,Urbano,4,1,4.0,6.0,4.5,3.0,6.0,US
9,7,2,Mujer,25,Homosexual,Otros,Máster/Doctorado,4,2,Musulmán,2,Diestro,Rural,3,1,1.5,5.0,6.5,3.0,6.5,MY
19,6,7,Mujer,28,Heterosexual,Asiática,Grado universitario,0,1,Agnostico,1,Zurdo,Suburbano,2,2,4.0,4.5,5.0,3.5,7.0,US
36,9,39,Hombre,47,Heterosexual,Blanco,Grado universitario,0,1,Católico,1,Diestro,Suburbano,3,2,1.0,2.0,2.5,1.0,3.5,US
6,5,4,Mujer,18,Heterosexual,Asiática,Instituto,0,2,Hinduista,1,Diestro,Urbano,3,2,4.0,5.5,5.5,3.0,3.0,NP
39,32,32,Mujer,22,Otros,Negra,Grado universitario,0,2,Musulmán,1,Zurdo,Urbano,7,2,3.5,5.5,1.5,1.5,4.0,MY
27,20,16,Mujer,22,Heterosexual,Asiática,Máster/Doctorado,7,2,Católico,1,Zurdo,Urbano,3,2,7.0,5.0,7.0,4.5,5.5,CA
8,7,4,Mujer,30,Heterosexual,Asiática,Máster/Doctorado,6,2,Hinduista,2,Diestro,Urbano,5,2,6.0,4.5,6.5,4.5,6.0,NP
22,14,18,Mujer,17,Bisexual,Blanco,Instituto,0,1,Agnostico,1,Diestro,Rural,3,0,3.5,4.5,3.5,3.5,6.0,GB
41,28,35,Mujer,19,Heterosexual,Asiática,Grado universitario,3,1,Musulmán,1,Diestro,Urbano,2,2,2.5,4.0,3.5,1.0,5.5,MY
42,39,42,Mujer,17,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,5,2,1.5,6.0,5.5,1.0,4.0,MY
29,11,33,Hombre,38,Bisexual,Blanco,Instituto,5,1,Ateo,1,Zurdo,Rural,3,2,3.0,2.5,2.5,3.0,5.5,IE
19,17,21,Mujer,16,Bisexual,Asiática,Instituto,0,1,Católico,1,Diestro,Suburbano,1,2,1.5,5.0,1.5,1.0,4.0,MY
36,3,26,Mujer,36,Heterosexual,Blanco,Máster/Doctorado,0,2,Católico,2,Diestro,Suburbano,2,1,1.5,5.5,6.0,2.0,5.5,SI
42,37,42,Mujer,22,Heterosexual,Negra,Instituto,2,2,Musulmán,1,Diestro,Urbano,6,2,3.0,1.0,1.5,1.0,2.5,MY
25,15,6,Mujer,19,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Rural,3,2,5.0,3.5,6.0,2.0,4.5,US
24,25,30,Mujer,20,Heterosexual,Indígena Australiana,Grado universitario,2,2,Musulmán,1,Diestro,Urbano,5,2,2.0,6.5,4.0,3.5,3.5,MY
28,10,13,Mujer,17,Heterosexual,Asiática,Instituto,5,2,Hinduista,1,Diestro,Urbano,3,2,6.5,7.0,6.5,4.0,6.0,ID
18,11,14,Mujer,18,Heterosexual,Negra,Instituto,0,1,Otros (cristianismo),1,Diestro,Urbano,5,2,5.0,4.5,6.5,3.0,4.5,MY
26,11,28,Mujer,16,Homosexual,Blanco,Hasta el instituto,0,2,Ateo,1,Diestro,Suburbano,3,2,2.5,4.0,3.0,2.0,5.5,NL
20,6,19,Hombre,23,Heterosexual,Blanco,Grado universitario,7,2,Ateo,1,Diestro,Urbano,2,1,3.5,5.5,4.5,1.5,6.0,NL
20,9,17,Mujer,24,Heterosexual,Asiática,Grado universitario,6,2,Musulmán,1,Diestro,Suburbano,4,2,3.0,4.0,3.5,2.5,2.0,MY
38,27,37,Mujer,15,Bisexual,Blanco,Hasta el instituto,0,1,Ateo,1,Ambidiestro,Urbano,0,2,5.0,3.5,3.0,1.0,7.0,US
41,36,42,Mujer,15,Homosexual,Blanco,Hasta el instituto,0,1,Ateo,1,Diestro,Urbano,3,2,1.0,3.0,3.0,1.0,3.0,US
17,7,2,Mujer,22,Heterosexual,Blanco,Instituto,7,1,Mormon,1,Diestro,Urbano,3,2,4.5,7.0,7.0,4.5,6.0,US
15,18,6,Hombre,15,Heterosexual,Blanco,Hasta el instituto,0,1,Agnostico,1,Zurdo,Urbano,2,2,4.5,5.0,4.5,7.0,7.0,CA
42,42,42,Mujer,15,Homosexual,Blanco,Hasta el instituto,0,1,Agnostico,1,Diestro,Urbano,3,2,1.0,4.5,5.0,1.0,1.0,US
13,1,24,Hombre,20,Heterosexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Suburbano,2,2,4.0,2.5,1.5,3.5,6.5,US
14,6,2,Mujer,30,Heterosexual,Blanco,Máster/Doctorado,0,1,Ateo,1,Diestro,Suburbano,1,1,3.0,6.5,6.0,5.5,6.5,CH
34,36,39,Mujer,24,Asexual,Blanco,Instituto,2,1,Ateo,1,Diestro,Suburbano,3,1,1.5,3.5,5.5,1.0,6.5,US
20,20,21,Mujer,16,Bisexual,Blanco,Hasta el instituto,0,1,Ateo,1,Diestro,Rural,1,2,1.5,5.5,4.5,2.5,3.5,US
16,5,14,Mujer,38,Heterosexual,Blanco,Grado universitario,7,1,Ateo,1,Diestro,Urbano,4,2,4.5,5.0,4.0,4.0,5.5,CA
20,13,24,Hombre,15,Heterosexual,Blanco,Hasta el instituto,0,1,Ateo,1,Diestro,Suburbano,2,2,2.5,1.5,1.0,2.0,5.5,US
13,12,9,Mujer,13,Bisexual,Asiática,Hasta el instituto,0,1,Budista,1,Diestro,Suburbano,2,2,3.0,4.0,4.0,3.0,5.5,US
34,34,25,Mujer,15,Homosexual,Blanco,Hasta el instituto,0,1,Ateo,1,Diestro,Urbano,3,2,2.0,3.5,2.0,1.0,6.0,US
30,26,27,Mujer,18,Bisexual,Blanco,Instituto,0,1,Agnostico,1,Ambidiestro,Suburbano,2,2,1.0,6.5,3.5,2.0,5.5,US
42,42,42,Mujer,15,Homosexual,Blanco,Hasta el instituto,7,1,Agnostico,1,Diestro,Urbano,3,0,1.0,3.5,4.0,1.0,1.0,US
14,5,1,Hombre,21,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Suburbano,2,1,3.5,5.0,6.5,3.0,5.0,AU
15,2,0,Hombre,21,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Suburbano,2,1,4.0,6.5,6.5,4.0,4.5,AU
15,4,1,Mujer,27,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Urbano,3,1,5.0,4.0,5.0,3.0,5.5,US
29,32,16,Mujer,35,Otros,Asiática,Máster/Doctorado,2,2,Musulmán,2,Diestro,Rural,6,1,5.0,5.5,4.5,1.5,1.5,MY
21,22,36,Mujer,16,Otros,Árabe,Instituto,0,2,Musulmán,1,Diestro,Urbano,5,2,3.0,5.5,4.0,1.5,6.0,KW
40,38,42,Mujer,14,Bisexual,Otros,Hasta el instituto,0,2,Mormon,1,Diestro,Urbano,2,2,3.0,3.5,4.0,1.0,5.0,US
9,2,3,Mujer,32,Heterosexual,Asiática,Hasta el instituto,6,2,Católico,2,Diestro,Urbano,3,2,5.5,4.5,3.5,4.0,6.0,MY
11,6,4,Mujer,53,Heterosexual,Asiática,Máster/Doctorado,5,2,Ateo,2,Diestro,Urbano,4,1,5.0,3.0,6.5,2.5,7.0,MY
24,18,22,Hombre,21,Heterosexual,Blanco,Instituto,7,2,Hinduista,1,Diestro,Urbano,3,1,4.0,4.5,5.5,1.5,4.5,US
34,29,39,Mujer,19,Heterosexual,Asiática,Instituto,6,2,Musulmán,1,Diestro,Suburbano,5,2,3.5,4.5,3.5,1.0,5.0,MY
26,18,33,Mujer,18,Heterosexual,Blanco,Instituto,4,1,Otros,1,Diestro,Suburbano,2,2,3.0,4.0,5.0,2.0,4.5,US
1,0,0,Mujer,16,Bisexual,Asiática,Instituto,6,2,Católico,1,Diestro,Urbano,0,2,1.0,7.0,6.5,7.0,5.5,PH
18,17,25,Mujer,16,Heterosexual,Asiática,Hasta el instituto,0,1,Musulmán,1,Diestro,Rural,2,2,2.0,5.0,3.5,3.0,5.5,MY
20,12,18,Mujer,17,Bisexual,Blanco,Instituto,0,2,Católico,1,Diestro,Rural,3,2,5.5,4.0,2.0,3.0,6.5,SI
4,3,5,Mujer,14,Homosexual,Negra,Hasta el instituto,0,1,Ateo,1,Diestro,Urbano,2,2,4.5,4.0,5.5,5.5,5.5,US
